category,sub_id,sub_name,title,artist,videoId,url,license,source,length_sec,focus,origin
B 탐험,B6_vehicle,배/비공정/탈것,Sky Runner,Eric Matyas (Soundimage.org),63bOq4dsng8,https://www.youtube.com/watch?v=63bOq4dsng8,Free with attribution,https://soundimage.org/,198,4,channel
B 탐험,B6_vehicle,배/비공정/탈것,ハヤシユウ / 夏空へ,ハヤシユウ,duKFuH3eVjw,https://www.youtube.com/watch?v=duKFuH3eVjw,Free (DOVA-SYNDROME license),https://dova-s.jp/,194,4,channel
B 탐험,B6_vehicle,배/비공정/탈것,Space Flight,Tim Beek,Qelelnc1NKg,https://www.youtube.com/watch?v=Qelelnc1NKg,Free with attribution (timbeek.com),https://timbeek.com/,184,4,channel
B 탐험,B6_vehicle,배/비공정/탈것,Matthew Pablo Live at Jammin Java - Into The Sky,Matthew Pablo,9yxXEGtE2Bk,https://www.youtube.com/watch?v=9yxXEGtE2Bk,CC BY 3.0,https://matthewpablo.com/,167,4,channel
B 탐험,B6_vehicle,배/비공정/탈것,Punch Deck - Grey Sky,Punch Deck,HiExaMgWUeU,https://www.youtube.com/watch?v=HiExaMgWUeU,CC BY 4.0,https://punchdeck.bandcamp.com/,166,4,channel
B 탐험,B6_vehicle,배/비공정/탈것,292: Touch the Sky ( ) - Aaron Krogh,Aaron Krogh,2Viv35kjiew,https://www.youtube.com/watch?v=2Viv35kjiew,Free with attribution,https://soundcloud.com/aaron-anderson-11,146,4,channel
B 탐험,B6_vehicle,배/비공정/탈것,Balloon Adventure /,Kyatto,u9gKoAx0Gr0,https://www.youtube.com/watch?v=u9gKoAx0Gr0,Free with attribution,https://www.youtube.com/@Kyatto,128,4,channel
B 탐험,B6_vehicle,배/비공정/탈것,秋空の様なアコースティック14,魔王魂 (森田交一),AF91WZCGLYQ,https://www.youtube.com/watch?v=AF91WZCGLYQ,Free with attribution (maou.audio terms),https://maou.audio/,94,3,channel
B 탐험,B6_vehicle,배/비공정/탈것,"""8 Bit Soar!"" Fast and Inspiring Game Music",HeatleyBros,jW4qWJ4ag-U,https://www.youtube.com/watch?v=jW4qWJ4ag-U,Free with attribution,https://www.heatleybros.com/,236,2,channel
B 탐험,B6_vehicle,배/비공정/탈것,Cloud Dancer,Kevin MacLeod,oYCpDE6DaC4,https://www.youtube.com/watch?v=oYCpDE6DaC4,CC BY 4.0,https://incompetech.com/,222,4,channel
B 탐험,B6_vehicle,배/비공정/탈것,Meydän - All She E Wanted Was To Fly,Meydän,V80pbGDglgY,https://www.youtube.com/watch?v=V80pbGDglgY,CC BY 4.0,https://meydan.bandcamp.com/,112,4,channel
B 탐험,B6_vehicle,배/비공정/탈것,'Castles in the Sky' Dreamy Happy Piano & Strings,Scott Buckley,GNBiV-E48Xc,https://www.youtube.com/watch?v=GNBiV-E48Xc,CC BY 4.0,https://www.scottbuckley.com.au/,227,5,channel
B 탐험,B6_vehicle,배/비공정/탈것,Soaring - Draconia OST,Vindsvept,SmiNy4mkSjs,https://www.youtube.com/watch?v=SmiNy4mkSjs,Free with attribution (non-commercial),https://vindsvept.bandcamp.com/,215,4,channel
B 탐험,B6_vehicle,배/비공정/탈것,"Royalty Free Emotional Piano Music ""Reaching the Sky (recreated 2020)"" + MIDI file",Alexander Nakarada,eyjmYOKbzAA,https://www.youtube.com/watch?v=eyjmYOKbzAA,CC BY 4.0,https://www.creatorchords.com/,205,5,channel
B 탐험,B6_vehicle,배/비공정/탈것,"Peaceful Sci-Fi Music ""Among The Clouds"" Royalty Free",Darren Curtis,27aVqby__50,https://www.youtube.com/watch?v=27aVqby__50,Free with attribution,https://www.darrencurtismusic.com/,109,5,channel
B 탐험,B6_vehicle,배/비공정/탈것,Steampunk Music - Deep Sea Voyage,Derek & Brandon Fiechter,amV8Fm_LLQo,https://www.youtube.com/watch?v=amV8Fm_LLQo,Free with attribution (non-commercial),https://www.youtube.com/@Fiechters,242,4,channel
B 탐험,B6_vehicle,배/비공정/탈것,Clouds Roll Slowly By - Orchestra/Chill,TeknoAXE,SCxviN5vFTc,https://www.youtube.com/watch?v=SCxviN5vFTc,CC BY 4.0,https://teknoaxe.com/,192,5,channel
B 탐험,B6_vehicle,배/비공정/탈것,Hey - Cloud Friends,Ben Burnes (Abstraction),9lzaKpXKiwg,https://www.youtube.com/watch?v=9lzaKpXKiwg,Free with attribution,https://abstractionmusic.com/,342,4,channel
B 탐험,B7_terrain,특수 지형(설원·사막·숲·바다·화산),Relaxing Piano Music,Kevin MacLeod,yz819hMG8Zo,https://www.youtube.com/watch?v=yz819hMG8Zo,CC BY 4.0,https://incompetech.com/,1494,5,incompetech
B 탐험,B7_terrain,특수 지형(설원·사막·숲·바다·화산),Gregory Canyon Trailhead in 4K + soothing music w/ Julie,cynicmusic (Alex Smith),lAPx_iQejG4,https://www.youtube.com/watch?v=lAPx_iQejG4,CC0 / CC BY,https://cynicmusic.com/,1204,5,channel
B 탐험,B7_terrain,특수 지형(설원·사막·숲·바다·화산),ピアノ弾き語り 雨降りのあさ ワンダーランド,ハヤシユウ,Y_-x7lR3Z0s,https://www.youtube.com/watch?v=Y_-x7lR3Z0s,Free (DOVA-SYNDROME license),https://dova-s.jp/,473,5,channel
B 탐험,B7_terrain,특수 지형(설원·사막·숲·바다·화산),優しい海のピアノ・アンビエント Splash,PeriTune,tRPbLcz2PBw,https://www.youtube.com/watch?v=tRPbLcz2PBw,CC BY 4.0,https://peritune.com/,445,5,channel
B 탐험,B7_terrain,특수 지형(설원·사막·숲·바다·화산),"""Frozen Mountains"" // Royalty Free Relaxing Piano Music",Alexander Nakarada,QkY6de1JVjs,https://www.youtube.com/watch?v=QkY6de1JVjs,CC BY 4.0,https://www.creatorchords.com/,315,5,channel
B 탐험,B7_terrain,특수 지형(설원·사막·숲·바다·화산),Soothing Arabian Music - Exotic Oasis,Derek & Brandon Fiechter,kMicZ3EC5bk,https://www.youtube.com/watch?v=kMicZ3EC5bk,Free with attribution (non-commercial),https://www.youtube.com/@Fiechters,282,5,channel
B 탐험,B7_terrain,특수 지형(설원·사막·숲·바다·화산),Winter Skies - Orchestra/Chill - (re-upload),TeknoAXE,C4yNzdbglU0,https://www.youtube.com/watch?v=C4yNzdbglU0,CC BY 4.0,https://teknoaxe.com/,274,5,channel
B 탐험,B7_terrain,특수 지형(설원·사막·숲·바다·화산),Ambient Rain Sounds | Sample Pack,Sappheiros,ocnXRIFSyLc,https://www.youtube.com/watch?v=ocnXRIFSyLc,CC BY 3.0,https://soundcloud.com/sappheirosmusic,243,5,channel
B 탐험,B7_terrain,특수 지형(설원·사막·숲·바다·화산),"""Mountain Pass"" Peaceful Adventure Game Music",HeatleyBros,lG1OgK3ZKg4,https://www.youtube.com/watch?v=lG1OgK3ZKg4,Free with attribution,https://www.heatleybros.com/,226,5,channel
B 탐험,B7_terrain,특수 지형(설원·사막·숲·바다·화산),公式 高音質 宵祭りの風 癒しの和風曲 by秋山裕和,H/MIX GALLERY (秋山裕和),JtfhWgT_P9E,https://www.youtube.com/watch?v=JtfhWgT_P9E,Free with attribution (hmix.net terms),http://www.hmix.net/,222,5,channel
B 탐험,B7_terrain,특수 지형(설원·사막·숲·바다·화산),White snow chill days,DOVA-SYNDROME (official),MoiNrdDWOIQ,https://www.youtube.com/watch?v=MoiNrdDWOIQ,Free (DOVA-SYNDROME license),https://dova-s.jp/,222,5,channel
B 탐험,B7_terrain,특수 지형(설원·사막·숲·바다·화산),surrender from Calm After the Storm,Lee Rosevere,MniPYHMMycc,https://www.youtube.com/watch?v=MniPYHMMycc,CC BY 4.0,https://leerosevere.bandcamp.com/,214,5,channel
B 탐험,B7_terrain,특수 지형(설원·사막·숲·바다·화산),'First Snow' Calm Christmas Neoclassical,Scott Buckley,1o-Dkf1EuT0,https://www.youtube.com/watch?v=1o-Dkf1EuT0,CC BY 4.0,https://www.scottbuckley.com.au/,212,5,channel
B 탐험,B7_terrain,특수 지형(설원·사막·숲·바다·화산),"Peaceful Forest Music ""Into Oblivion"" Royalty Free",Darren Curtis,q8x_Tz_84l4,https://www.youtube.com/watch?v=q8x_Tz_84l4,Free with attribution,https://www.darrencurtismusic.com/,210,5,channel
B 탐험,B7_terrain,특수 지형(설원·사막·숲·바다·화산),Piano/Ambient Music - - Storm,Vindsvept,2Q4QT2ybM8U,https://www.youtube.com/watch?v=2Q4QT2ybM8U,Free with attribution (non-commercial),https://vindsvept.bandcamp.com/,209,5,channel
B 탐험,B7_terrain,특수 지형(설원·사막·숲·바다·화산),Meydän - After the Storm ambient,Meydän,Q9EG0LKe1Kk,https://www.youtube.com/watch?v=Q9EG0LKe1Kk,CC BY 4.0,https://meydan.bandcamp.com/,208,5,channel
B 탐험,B7_terrain,특수 지형(설원·사막·숲·바다·화산),海中庭園 / ゆったりチップチューン,MusMus,Zg97tH5Cl88,https://www.youtube.com/watch?v=Zg97tH5Cl88,Free with attribution (musmus.main.jp),https://musmus.main.jp/,110,5,channel
B 탐험,B7_terrain,특수 지형(설원·사막·숲·바다·화산),Monplaisir - Fifty seconds of rain,Loyalty Freak Music / Komiku,IfUG-UVrkBg,https://www.youtube.com/watch?v=IfUG-UVrkBg,CC0,https://loyaltyfreakmusic.com/,1347,4,channel
B 탐험,B7_terrain,특수 지형(설원·사막·숲·바다·화산),DTMビフォーアフター01 森田交一 歌もの限定編,魔王魂 (森田交一),5ma_rhtRWFk,https://www.youtube.com/watch?v=5ma_rhtRWFk,Free with attribution (maou.audio terms),https://maou.audio/,1057,4,channel
B 탐험,B7_terrain,특수 지형(설원·사막·숲·바다·화산),The Woods Shall Wave on Mountains,Nihilore,wqh6OyjaGis,https://www.youtube.com/watch?v=wqh6OyjaGis,CC BY 4.0,https://www.nihilore.com/,498,4,channel
B 탐험,B7_terrain,특수 지형(설원·사막·숲·바다·화산),Beach Fresco,Ross Bugden,oOaOBKonYa0,https://www.youtube.com/watch?v=oOaOBKonYa0,Free with attribution,https://www.youtube.com/@RossBugden,374,4,channel
B 탐험,B7_terrain,특수 지형(설원·사막·숲·바다·화산),"The Island is Alive - 2HTC, Season 14",Ben Burnes (Abstraction),eKdTqExZOo8,https://www.youtube.com/watch?v=eKdTqExZOo8,Free with attribution,https://abstractionmusic.com/,343,4,channel
B 탐험,B7_terrain,특수 지형(설원·사막·숲·바다·화산),The Great Forest,Visager,L3jXjCNObLY,https://www.youtube.com/watch?v=L3jXjCNObLY,CC BY 4.0,https://visager.bandcamp.com/,292,4,channel
B 탐험,B7_terrain,특수 지형(설원·사막·숲·바다·화산),This lovely forest by Tim Beek,Tim Beek,4A7eR70TEuo,https://www.youtube.com/watch?v=4A7eR70TEuo,Free with attribution (timbeek.com),https://timbeek.com/,276,4,channel
B 탐험,B7_terrain,특수 지형(설원·사막·숲·바다·화산),Alexandr Zhelanov - FL Path to Lake Land (FREE TO USE),Alexandr Zhelanov,Yw4gXfxQiUs,https://www.youtube.com/watch?v=Yw4gXfxQiUs,CC BY 3.0/4.0,https://soundcloud.com/alexandr-zhelanov,255,4,channel
B 탐험,B7_terrain,특수 지형(설원·사막·숲·바다·화산),Punch Deck - Ascent to the Peak,Punch Deck,jeulGQkSZ1s,https://www.youtube.com/watch?v=jeulGQkSZ1s,CC BY 4.0,https://punchdeck.bandcamp.com/,247,4,channel
B 탐험,B7_terrain,특수 지형(설원·사막·숲·바다·화산),Sergey Cheremisinov - Sea & Night - Fragile Ice ( music),Sergey Cheremisinov,ggKqeNQul0A,https://www.youtube.com/watch?v=ggKqeNQul0A,CC BY 4.0,https://www.cheremisinov.com/,242,4,channel
B 탐험,B7_terrain,특수 지형(설원·사막·숲·바다·화산),BGM 眠りの森で会えたなら - 騒音のない世界,騒音のない世界 (Noiseless World),1D7ReITUDbM,https://www.youtube.com/watch?v=1D7ReITUDbM,Free with attribution,https://noiselessworld.net/,225,4,channel
B 탐험,B7_terrain,특수 지형(설원·사막·숲·바다·화산),Ireland's Coast (Soundtrack Edition - Mockup) FL Studio 10,Matthew Pablo,IEtLMpD9Kvk,https://www.youtube.com/watch?v=IEtLMpD9Kvk,CC BY 3.0,https://matthewpablo.com/,208,4,channel
B 탐험,B7_terrain,특수 지형(설원·사막·숲·바다·화산),Rondezvous with Ice Crystals,Eric Matyas (Soundimage.org),RY9dRl4NdI8,https://www.youtube.com/watch?v=RY9dRl4NdI8,Free with attribution,https://soundimage.org/,204,4,channel
B 탐험,B7_terrain,특수 지형(설원·사막·숲·바다·화산),Kai Engel - Blizzard (PON I) - Music,Kai Engel,fVyxdQ4xs9Q,https://www.youtube.com/watch?v=fVyxdQ4xs9Q,CC BY 4.0,https://www.kai-engel.com/,183,4,channel
B 탐험,B7_terrain,특수 지형(설원·사막·숲·바다·화산),迷いの森 by hitoshi /,Senses Circuit,xQoMYzFWh7c,https://www.youtube.com/watch?v=xQoMYzFWh7c,Free with attribution (senses-circuit.com),https://www.senses-circuit.com/,170,4,channel
B 탐험,B7_terrain,특수 지형(설원·사막·숲·바다·화산),山岳弓師部隊 / SHW(配布終了曲) NM,SHW (Hamashio) 和風,7HrGzaQCmWk,https://www.youtube.com/watch?v=7HrGzaQCmWk,Free with attribution (shw.in),http://shw.in/,130,4,channel
B 탐험,B7_terrain,특수 지형(설원·사막·숲·바다·화산),204-B: Snow ( ) - Aaron Krogh,Aaron Krogh,5X24UCJICgc,https://www.youtube.com/watch?v=5X24UCJICgc,Free with attribution,https://soundcloud.com/aaron-anderson-11,85,3,channel
B 탐험,B7_terrain,특수 지형(설원·사막·숲·바다·화산),Ri Flute,Kevin MacLeod,E2_xGShys4A,https://www.youtube.com/watch?v=E2_xGShys4A,CC BY 4.0,https://incompetech.com/,1228,5,incompetech
B 탐험,B7_terrain,특수 지형(설원·사막·숲·바다·화산),Walk in the Woods feat. Ashley - Relaxing & uplifting island music,cynicmusic (Alex Smith),PUNIFm2hnL8,https://www.youtube.com/watch?v=PUNIFm2hnL8,CC0 / CC BY,https://cynicmusic.com/,487,5,channel
B 탐험,B7_terrain,특수 지형(설원·사막·숲·바다·화산),220917 インスタライブ 夏の蜃気楼 ため息,ハヤシユウ,LTfcpu2Mo-0,https://www.youtube.com/watch?v=LTfcpu2Mo-0,Free (DOVA-SYNDROME license),https://dova-s.jp/,371,4,channel
B 탐험,B7_terrain,특수 지형(설원·사막·숲·바다·화산),"""Snowy Day4"", a quiet music like a blanket of snow",PeriTune,n2wvibCj-BY,https://www.youtube.com/watch?v=n2wvibCj-BY,CC BY 4.0,https://peritune.com/,434,5,channel
B 탐험,B7_terrain,특수 지형(설원·사막·숲·바다·화산),Piano Improvisation → Winter,Alexander Nakarada,VmYzZCRwO9c,https://www.youtube.com/watch?v=VmYzZCRwO9c,CC BY 4.0,https://www.creatorchords.com/,311,5,channel
B 탐험,B7_terrain,특수 지형(설원·사막·숲·바다·화산),"Relaxing Winter Music - Holiday Kringle | Beautiful, Danish",Derek & Brandon Fiechter,95dKQZBcVTQ,https://www.youtube.com/watch?v=95dKQZBcVTQ,Free with attribution (non-commercial),https://www.youtube.com/@Fiechters,221,5,channel
B 탐험,B8_ruinworld,폐허/파멸한 세계,The New Apocalypse (a Piano Concertino),Nihilore,kQv1RZnQvWU,https://www.youtube.com/watch?v=kQv1RZnQvWU,CC BY 4.0,https://www.nihilore.com/,943,5,channel
B 탐험,B8_ruinworld,폐허/파멸한 세계,Wasteland Romance - Downtempo/Chill,TeknoAXE,VXcQasxGBBw,https://www.youtube.com/watch?v=VXcQasxGBBw,CC BY 4.0,https://teknoaxe.com/,369,5,channel
B 탐험,B8_ruinworld,폐허/파멸한 세계,Miami Viceroy,Kevin MacLeod,Jbd6PuOy7Ho,https://www.youtube.com/watch?v=Jbd6PuOy7Ho,CC BY 4.0,https://incompetech.com/,268,5,incompetech
B 탐험,B8_ruinworld,폐허/파멸한 세계,Nightfall - Royalty Free Ambient Rock (Post-Apocalypse Atmosphere),Alexander Nakarada,uKbPgwoBCkA,https://www.youtube.com/watch?v=uKbPgwoBCkA,CC BY 4.0,https://www.creatorchords.com/,202,5,channel
B 탐험,B8_ruinworld,폐허/파멸한 세계,♩♫ Acoustic Guitar Music ♪♬ - Aftermath (TMBD OST) feat. Simon Leong,Ross Bugden,JeO_Y8dbLkI,https://www.youtube.com/watch?v=JeO_Y8dbLkI,Free with attribution,https://www.youtube.com/@RossBugden,149,5,channel
B 탐험,B8_ruinworld,폐허/파멸한 세계,The Aftermath Triptych,Ben Burnes (Abstraction),2qGGNKCCaIw,https://www.youtube.com/watch?v=2qGGNKCCaIw,Free with attribution,https://abstractionmusic.com/,945,4,channel
B 탐험,B8_ruinworld,폐허/파멸한 세계,Theme of Agrual by Matthew Pablo FL Studio 10 Ruin Regions OST,Matthew Pablo,GHZ86BFbmy4,https://www.youtube.com/watch?v=GHZ86BFbmy4,CC BY 3.0,https://matthewpablo.com/,443,4,channel
B 탐험,B8_ruinworld,폐허/파멸한 세계,'Ashes of a Fallen Year' Cinematic Pop/Rock,Scott Buckley,j7_CEv5gsBI,https://www.youtube.com/watch?v=j7_CEv5gsBI,CC BY 4.0,https://www.scottbuckley.com.au/,331,4,channel
B 탐험,B8_ruinworld,폐허/파멸한 세계,Kai Engel - Homeland's Ashes - Music,Kai Engel,XU_iJwCQXOg,https://www.youtube.com/watch?v=XU_iJwCQXOg,CC BY 4.0,https://www.kai-engel.com/,298,4,channel
B 탐험,B8_ruinworld,폐허/파멸한 세계,8- L'apocalypse (Feat The Tox)- Alpha Hydrae,Loyalty Freak Music / Komiku,B7fcydAvYro,https://www.youtube.com/watch?v=B7fcydAvYro,CC0,https://loyaltyfreakmusic.com/,274,4,channel
B 탐험,B8_ruinworld,폐허/파멸한 세계,Halloween Music - Zombie Apocalypse,Derek & Brandon Fiechter,WG3AR7VdLmY,https://www.youtube.com/watch?v=WG3AR7VdLmY,Free with attribution (non-commercial),https://www.youtube.com/@Fiechters,249,4,channel
B 탐험,B8_ruinworld,폐허/파멸한 세계,廃墟を探索サイバー20,魔王魂 (森田交一),bkZyVTB_fCM,https://www.youtube.com/watch?v=bkZyVTB_fCM,Free with attribution (maou.audio terms),https://maou.audio/,247,4,channel
B 탐험,B8_ruinworld,폐허/파멸한 세계,Alexandr Zhelanov - When Snow Become Ashes (FREE TO USE),Alexandr Zhelanov,CMOD7xfGF-Q,https://www.youtube.com/watch?v=CMOD7xfGF-Q,CC BY 3.0/4.0,https://soundcloud.com/alexandr-zhelanov,221,4,channel
B 탐험,B8_ruinworld,폐허/파멸한 세계,Punch Deck - Zen Garden II: Apocalypse,Punch Deck,5HvWmvqbWpg,https://www.youtube.com/watch?v=5HvWmvqbWpg,CC BY 4.0,https://punchdeck.bandcamp.com/,212,4,channel
B 탐험,B8_ruinworld,폐허/파멸한 세계,Vanessa Peters - Valley of Ashes NDA remix,Lee Rosevere,HCWW4G9Orws,https://www.youtube.com/watch?v=HCWW4G9Orws,CC BY 4.0,https://leerosevere.bandcamp.com/,209,4,channel
B 탐험,B8_ruinworld,폐허/파멸한 세계,Fantasy Music - - Forsaken,Vindsvept,IaUMDxYtBpw,https://www.youtube.com/watch?v=IaUMDxYtBpw,Free with attribution (non-commercial),https://vindsvept.bandcamp.com/,199,4,channel
B 탐험,B8_ruinworld,폐허/파멸한 세계,PANICPUMPKIN No.135 さいごのよあけ,PANICPUMPKIN (みそか),GD3bxuxk2ok,https://www.youtube.com/watch?v=GD3bxuxk2ok,Free with attribution (panicpumpkin terms),https://pansound.com/panicpumpkin/,197,4,channel
B 탐험,B8_ruinworld,폐허/파멸한 세계,ループ -荒廃 孤独 無機質BGM by hitoshi /,Senses Circuit,ScAA_yBkN-0,https://www.youtube.com/watch?v=ScAA_yBkN-0,Free with attribution (senses-circuit.com),https://www.senses-circuit.com/,185,4,channel
B 탐험,B8_ruinworld,폐허/파멸한 세계,"Dark Apocalyptic Music ""Dystopian Nightmare"" Royalty Free",Darren Curtis,OIL2pQsQPBE,https://www.youtube.com/watch?v=OIL2pQsQPBE,Free with attribution,https://www.darrencurtismusic.com/,183,4,channel
B 탐험,B8_ruinworld,폐허/파멸한 세계,Haunted Desolation,Eric Matyas (Soundimage.org),aPGh4ZkVj_0,https://www.youtube.com/watch?v=aPGh4ZkVj_0,Free with attribution,https://soundimage.org/,156,4,channel
B 탐험,B8_ruinworld,폐허/파멸한 세계,Ashes of the Last Dawn,DOVA-SYNDROME (official),xXkyK8gXEpk,https://www.youtube.com/watch?v=xXkyK8gXEpk,Free (DOVA-SYNDROME license),https://dova-s.jp/,141,4,channel
B 탐험,B8_ruinworld,폐허/파멸한 세계,Desolate,Tim Beek,zk6GW3UKfRI,https://www.youtube.com/watch?v=zk6GW3UKfRI,Free with attribution (timbeek.com),https://timbeek.com/,128,4,channel
B 탐험,B8_ruinworld,폐허/파멸한 세계,Wasteland,Visager,iVI6kX-s620,https://www.youtube.com/watch?v=iVI6kX-s620,CC BY 4.0,https://visager.bandcamp.com/,112,4,channel
B 탐험,B8_ruinworld,폐허/파멸한 세계,❰Melodic Dubstep❱ Eunoia X Sappheiros - Ashes,Sappheiros,5Zl0PPiGygo,https://www.youtube.com/watch?v=5Zl0PPiGygo,CC BY 3.0,https://soundcloud.com/sappheirosmusic,253,2,channel
B 탐험,B8_ruinworld,폐허/파멸한 세계,Hands Clasped At The End Of The World,Nihilore,mpnT3kcEQ-g,https://www.youtube.com/watch?v=mpnT3kcEQ-g,CC BY 4.0,https://www.nihilore.com/,504,4,channel
B 탐험,B8_ruinworld,폐허/파멸한 세계,Wasteland Sunrise - Downtempo/Chill,TeknoAXE,r4z9PFJz0nk,https://www.youtube.com/watch?v=r4z9PFJz0nk,CC BY 4.0,https://teknoaxe.com/,231,5,channel
B 탐험,B8_ruinworld,폐허/파멸한 세계,"Royalty Free Atmospheric Rock - ""Apocalypse Blues""",Alexander Nakarada,eZlEs6zaiSQ,https://www.youtube.com/watch?v=eZlEs6zaiSQ,CC BY 4.0,https://www.creatorchords.com/,173,5,channel
B 탐험,B8_ruinworld,폐허/파멸한 세계,♩♫ Dramatic Apocalyptic Music ♪♬ - The Wasteland (Copyright and Royalty Free),Ross Bugden,5eAalHA1bAc,https://www.youtube.com/watch?v=5eAalHA1bAc,Free with attribution,https://www.youtube.com/@RossBugden,325,4,channel
B 탐험,B8_ruinworld,폐허/파멸한 세계,"After the Aftermath - 2HTC, Season 13",Ben Burnes (Abstraction),GclnKLmpy80,https://www.youtube.com/watch?v=GclnKLmpy80,Free with attribution,https://abstractionmusic.com/,410,4,channel
B 탐험,B8_ruinworld,폐허/파멸한 세계,Desolate (OST) by Matthew Pablo FL Studio Film Score,Matthew Pablo,Va55rFv1d7s,https://www.youtube.com/watch?v=Va55rFv1d7s,CC BY 3.0,https://matthewpablo.com/,432,4,channel
